time,lat,lon,altitude,groundspeed,gamma,sigma,airspeed,lift,thrust,command_vel,command_gamma,command_sigma,command_airspeed,command_lift,command_thrust
25.550000000000228,36.243841782331714,-112.27488533009124,7058.6639670815775,171.35655283304135,0.08636662428514232,2.7131119062077054,171.35655283304135,81.59092807038371,18.20990237195648,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.81263612346406,18.226287959936116
25.60000000000023,36.2438204946372,-112.27487334124159,7059.402588601815,171.28743506627748,0.08635078642593992,2.7152423298013164,171.2874350662775,81.59641014253847,18.211869087355222,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.81296341351697,18.23056927027193
25.65000000000023,36.24379919499486,-112.27486141326156,7060.140797959447,171.21859666388949,0.08633726563685008,2.7173661225309034,171.2185966638895,81.60175330238562,18.21407713812183,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.81281924781568,18.23507201783417
25.70000000000023,36.24377788354996,-112.27484954596797,7060.878615998842,171.15003782760888,0.08632603753456886,2.7194832935727766,171.15003782760886,81.60694944515849,18.21652445113983,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.8122079098724,18.239794315768084
25.75000000000023,36.24375656044654,-112.27483773917741,7061.616063325854,171.08175876147533,0.08631707683309582,2.7215938519639935,171.08175876147536,81.61199077677229,18.21920897085619,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.81113387818242,18.244734275519797
25.80000000000023,36.243735225827365,-112.2748259927064,7062.353160300948,171.01375967345186,0.08631035737637562,2.7236978066129223,171.01375967345183,81.61686981080732,18.22212865732538,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.80960181974008,18.249890005544987
25.850000000000232,36.24371387983398,-112.2748143063712,7063.08992703262,170.94604077694544,0.08630585217073679,2.7257951663095366,170.94604077694544,81.62157936540753,18.225281484322533,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.80761658358605,18.255259610079424
25.900000000000233,36.243692522606686,-112.27480267998799,7063.8263833711135,170.8786022922351,0.0863035334171151,2.727885939735443,170.8786022922351,81.626112560097,18.228665437525002,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.80518319438893,18.260841187970783
25.950000000000234,36.243671154284556,-112.27479111337273,7064.562548902417,170.81144444780946,0.08630337254304898,2.729970135473646,170.81144444780946,81.6304628125176,18.23227851276152,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.80230684606353,18.26663283157045
26.000000000000234,36.24364977500544,-112.2747796063413,7065.298442942552,170.74456748161603,0.08630534023443524,2.732047762018049,170.744567481616,81.63462383509054,18.236118714328153,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.79899289542851,18.27263262568463
26.050000000000235,36.24362838490593,-112.27476815870935,7066.0340845321425,170.67797164222395,0.08630940646703311,2.7341188277826998,170.67797164222395,81.63858963160473,18.240184053370204,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.79524685590604,18.278838646583573
26.100000000000236,36.24360698412145,-112.27475677029244,7066.769492431259,170.61165718990253,0.08631554053770557,2.7361833411107743,170.61165718990253,81.64235449373508,18.2444725463293,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.79107439126574,18.285248961068035
26.150000000000237,36.24358557278616,-112.274745440906,7067.504685114543,170.5456243976174,0.08632371109538683,2.7382413102833105,170.54562439761736,81.6459129974933,18.248982213454738,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.7864813094154,18.29186162559193
26.200000000000237,36.24356415103301,-112.27473417036529,7068.239680766599,170.47987355194635,0.08633388617176543,2.740292743527689,170.47987355194635,81.64925999961424,18.253711077378277,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.78147355624073,18.298674685440233
26.250000000000238,36.24354271899377,-112.27472295848546,7068.97449727766,170.41440495391709,0.08634603321167265,2.7423376490258646,170.41440495391709,81.65239063388078,18.258657161751472,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.77605720949641,18.305686173961075
26.30000000000024,36.243521276798965,-112.27471180508148,7069.709152239508,170.34921891976833,0.08636011910316635,2.744376034922354,170.34921891976833,81.65530030738975,18.26381848994467,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.7702384727507,18.312894111851005
26.35000000000024,36.243499824577896,-112.27470070996829,7070.443662941663,170.28431578163705,0.08637611020730064,2.7464079093319747,170.28431578163705,81.657984696762,18.269193083806773,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.7640236693855,18.320296506492483
26.40000000000024,36.243478362458696,-112.27468967296065,7071.1780463678315,170.21969588817313,0.08639397238757217,2.7484332803473515,170.21969588817313,81.66043974429935,18.274778962484827,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.75741923665406,18.32789135134245
26.45000000000024,36.24345689056826,-112.27467869387321,7071.9123191925955,170.1553596050838,0.08641367103903416,2.7504521560461783,170.15535960508376,81.66266165409117,18.280574141302544,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.7504317197984,18.335676625371025
26.50000000000024,36.2434354090323,-112.27466777252056,7072.646497778366,170.0913073156096,0.08643517111706966,2.752464544498249,170.0913073156096,81.66464688807328,18.28657663069679,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.74306776622801,18.343650292549377
26.550000000000242,36.24341391797532,-112.27465690871712,7073.380598172572,170.02753942093418,0.08645843716581574,2.7544704537722557,170.0275394209342,81.66639216204214,18.29278443521112,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.73533411976192,18.351810301385505
26.600000000000243,36.24339241752062,-112.27464610227727,7074.114636105093,169.96405634052908,0.08648343334623088,2.7564698919423583,169.96405634052908,81.66789444162676,18.299195552545402,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.72723761493594,18.36015458450716
26.650000000000244,36.24337090779029,-112.2746353530153,7074.848626985936,169.9008585124366,0.08651012346379804,2.7584628670945284,169.9008585124366,81.66915093822122,18.30580797266054,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.71878517137657,18.368681058290697
26.700000000000244,36.24334938890526,-112.27462466074535,7075.582585903133,169.8379463934914,0.08653847099585604,2.7604493873326716,169.8379463934914,81.6701591048804,18.312619676937366,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.70998378824315,18.37738762253478
26.750000000000245,36.24332786098522,-112.27461402528155,7076.316527620882,169.77532045948357,0.08656843911855265,2.7624294607845292,169.7753204594836,81.67091663218149,18.319628637388718,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.70084053874025,18.38627216017813
26.800000000000246,36.24330632414868,-112.27460344643795,7077.0504665779035,169.71298120526478,0.08659999073341264,2.764403095607363,169.71298120526475,81.67142144405406,18.326832815923677,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.6913625647012,18.395332537060042
26.850000000000247,36.24328477851299,-112.27459292402851,7077.784416886024,169.6509291447993,0.08663308849351473,2.7663702999934308,169.6509291447993,81.67167169358105,18.334230163663037,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.68155707124461,18.404566601722706
26.900000000000247,36.24326322419426,-112.27458245786714,7078.518392328973,169.58916481116177,0.0866676948292715,2.768331082175246,169.58916481116177,81.67166575877334,18.34181862030498,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.67143132150504,18.41397218525431
26.950000000000248,36.24324166130744,-112.27457204776769,7079.252406361398,169.5276887564835,0.08670377197380674,2.7702854504306367,169.5276887564835,81.67140223832052,18.34959611353997,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.6609926314392,18.423547101171888
27.00000000000025,36.243220089966286,-112.27456169354397,7079.986472108082,169.46650155184932,0.08674128198792493,2.772233413087597,169.4665015518493,81.67087994732012,18.357560558513846,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.6502483647088,18.433289145342897
27.05000000000025,36.24319851028337,-112.27455139500975,7080.720602363372,169.40560378714628,0.08678018678466794,2.77417497852894,169.40560378714628,81.67009791298784,18.365709857338153,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.63920592764141,18.443196095944412
27.10000000000025,36.24317692237007,-112.27454115197878,7081.454809590802,169.3449960708666,0.08682044815345441,2.776110155196754,169.34499607086664,81.66905537035139,18.374041898646645,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.62787276427022,18.453265713458983
27.15000000000025,36.243155326336584,-112.27453096426474,7082.189105922922,169.28467902986606,0.08686202778379738,2.7780389515966655,169.28467902986603,81.66775175792999,18.38255455719702,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.61625635145367,18.463495740706062
27.20000000000025,36.24313372229195,-112.27452083168134,7082.923503161305,169.22465330907968,0.08690488728859617,2.7799613763019084,169.22465330907966,81.66618671340214,18.39124569351682,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.60436419407642,18.47388390290812
27.250000000000252,36.243112110344,-112.27451075404227,7083.658012776755,169.1649195711968,0.0869489882269989,2.781877437957213,169.1649195711968,81.66436006926385,18.400113153592493,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.5922038203319,18.484427907790213
27.300000000000253,36.2430904905994,-112.27450073116115,7084.392645909687,169.10547849629657,0.08699429212683202,2.7837871452825036,169.10547849629657,81.66227184847962,18.40915476860067,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.57978277708781,18.495125445712183
27.350000000000254,36.24306886316363,-112.27449076285173,7085.127413370702,169.04633078144604,0.087040760506594,2.785690507076423,169.04633078144604,81.65992226012852,18.41836835468055,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.56710862533511,18.50597418983237
27.400000000000254,36.243047228141,-112.27448084892762,7085.862325641317,168.98747714026223,0.08708835489700996,2.7875875322196744,168.98747714026223,81.65731169504738,18.42775171274645,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.55418893572126,18.516971796301853
27.450000000000255,36.24302558563466,-112.27447098920256,7086.597392874881,168.9289183024398,0.08713703686214508,2.789478229678193,168.9289183024398,81.6544407214734,18.437302628339495,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.54103128416853,18.528115904488338
27.500000000000256,36.24300393574658,-112.27446118349026,7087.332624897652,168.87065501324605,0.08718676802007413,2.791362608506146,168.87065501324605,81.65131008068835,18.447018871517432,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.52764324757769,18.53940413722848
27.550000000000257,36.24298227857756,-112.27445143160448,7088.068031210036,168.81268803298477,0.08723751006310536,2.7932406778487655,168.81268803298477,81.64792068266618,18.456898196781577,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.51403239961813,18.550834101107892
27.600000000000257,36.24296061422724,-112.27444173335901,7088.803620987984,168.75501813643024,0.08728922477755685,2.7951124469450197,168.75501813643024,81.64427360172654,18.46693834303988,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.50020630660435,18.56240338676763
27.650000000000258,36.2429389427941,-112.27443208856769,7089.539403084543,168.69764611223334,0.08734187406308389,2.7969779251301206,168.69764611223337,81.64037007219572,18.477137033605132,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.48617252345974,18.574109569236477
27.70000000000026,36.242917264375436,-112.27442249704443,7090.275386031558,168.6405727623009,0.08739541995155617,2.7988371218378774,168.6405727623009,81.63621148407739,18.487491976227275,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.47193858976766,18.585950208287727
27.75000000000026,36.242895579067415,-112.27441295860316,7091.011578041516,168.58379890114995,0.08744982462548376,2.8006900466028957,168.58379890114995,81.63179937873477,18.498000863158886,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.45751202591053,18.59792284881985
27.80000000000026,36.24287388696504,-112.27440347305796,7091.747987009533,168.52732535523816,0.08750505043599117,2.8025367090626254,168.52732535523816,81.6271354445864,18.508661371252803,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.4429003292971,18.61002502125979
27.85000000000026,36.24285218816215,-112.2743940402229,7092.484620515476,168.4711529622722,0.08756105992033911,2.8043771189592626,168.4711529622722,81.62222151281709,18.519471162090916,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.42811097067782,18.62225424198827
27.90000000000026,36.24283048275145,-112.2743846599122,7093.2214858262205,168.41528257049512,0.08761781581899349,2.8062112861415063,168.41528257049515,81.61705955310606,18.53042788214318,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.41315139054895,18.63460801378585
27.950000000000262,36.242808770824496,-112.27437533194015,7093.958589898032,168.35971503795403,0.08767528109224189,2.8080392205661777,168.35971503795403,81.61165166937388,18.54152916295582,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.39802899564542,18.647083826299102
28.000000000000263,36.24278705247168,-112.27436605612114,7094.695939379078,168.30445123175008,0.08773341893635765,2.809860932299699,168.30445123175008,81.60600009555014,18.552772621367847,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.38275115552231,18.65967915652588
28.050000000000264,36.24276532778227,-112.27435683226969,7095.433540612051,168.24949202727117,0.08779219279931195,2.8116764315194382,168.24949202727115,81.60010719136328,18.56415585975484,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.36732519922532,18.67239146931869
28.100000000000264,36.24274359684442,-112.2743476602004,7096.171399636918,168.19483830740944,0.08785156639603467,2.8134857285149275,168.19483830740944,81.59397543815439,18.575676466299118,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.35175841204988,18.685218217905557
28.150000000000265,36.242721859745096,-112.27433853972808,7096.909522193772,168.14049096176433,0.0879115037232249,2.815288833688948,168.14049096176436,81.58760743471665,18.58733201528529,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.33605803238927,18.698156844427153
28.200000000000266,36.242700116570184,-112.27432947066757,7097.6479137258,168.08645088583276,0.08797196907371219,2.817085757558494,168.08645088583273,81.58100589316167,18.599120067420326,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.32023124867128,18.711204780489627
28.250000000000266,36.24267836740442,-112.27432045283395,7098.386579382347,168.0327189801875,0.08803292705036991,2.8188765107556164,168.0327189801875,81.57417363481466,18.61103817017713,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.30428519638332,18.72435944773212
28.300000000000267,36.24265661233143,-112.2743114860424,7099.1255240220835,167.97929614964497,0.08809434257958215,2.8206611040281437,167.97929614964494,81.56711358613944,18.623083858160793,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.28822695518615,18.737618258408176
28.350000000000268,36.2426348514337,-112.27430257010825,7099.864752216271,167.92618330242362,0.08815618092426597,2.8224395482402933,167.92618330242362,81.55982877469523,18.63525465349652,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.2720635461155,18.750978615980195
28.40000000000027,36.24261308479263,-112.27429370484704,7100.6042682521165,167.87338134929422,0.08821840769645087,2.824211854373168,167.8733813492942,81.55232232512613,18.647548066238414,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.25580192887172,18.764437915726155
28.45000000000027,36.2425913124885,-112.27428489007448,7101.344076136213,167.82089120272275,0.0882809888694176,2.8259780335251428,167.82089120272275,81.54459745518497,18.65996159479815,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.23944899919691,18.7779935453577
28.50000000000027,36.242569534600484,-112.27427612560645,7102.084179598069,167.7687137760076,0.08834389078939867,2.827738096912149,167.76871377600762,81.53665747179275,18.672492726392715,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.22301158633928,18.791642885648987
28.55000000000027,36.24254775120666,-112.27426741125905,7102.824582093716,167.71684998241153,0.08840708018684282,2.8294920558678522,167.71684998241153,81.52850576713482,18.685138937510295,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.20649645060446,18.805383311075236
28.60000000000027,36.24252596238401,-112.27425874684855,7103.565286809392,167.66530073428999,0.08847052418724641,2.831239921843732,167.66530073428999,81.52014581479519,18.697897694393482,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.18991028099303,18.819212190460473
28.650000000000272,36.24250416820841,-112.27425013219144,7104.306296665298,167.61406694221637,0.08853419032155421,2.832981706409066,167.6140669422164,81.51158116593007,18.710766453538913,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.17325969292419,18.833126887633586
28.700000000000273,36.242482368754686,-112.27424156710448,7105.047614319424,167.56314951410545,0.08859804653613289,2.8347174212508164,167.56314951410545,81.50281544548174,18.723742662212516,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.1565512260448,18.847124762091887
28.750000000000274,36.24246056409656,-112.27423305140458,7105.78924217144,167.51254935433593,0.08866206120232009,2.8364470781734283,167.51254935433596,81.49385234843402,18.736823758979536,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.13979134212335,18.861203169671647
28.800000000000274,36.24243875430668,-112.27422458490894,7106.531182366651,167.46226736287312,0.08872620312555256,2.83817068909854,167.46226736287312,81.48469563611009,18.750007174248516,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.12298642302837,18.875359463224683
28.850000000000275,36.242416939456646,-112.27421616743499,7107.273436800006,167.41230443439233,0.0887904415540767,2.8398882660646043,167.41230443439233,81.47534913251407,18.76329033082838,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.10614276879069,18.88959099330031
28.900000000000276,36.242395119616965,-112.27420779880042,7108.016007120165,167.36266145740436,0.08885474618724523,2.8415998212264317,167.36266145740439,81.46581672071703,18.77667064449789,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.08926659574861,18.90389510883219
28.950000000000276,36.242373294857124,-112.27419947882315,7108.75889473362,167.31333931338364,0.08891908718340359,2.84330536685465,167.31333931338364,81.45610233928848,18.79014552458665,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.07236403477586,18.91826915782909
29.000000000000277,36.24235146524552,-112.27419120732141,7109.5021008088515,167.2643388758999,0.08898343516737005,2.84500491533509,167.26433887589988,81.44620997877425,18.803712374566853,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.05544112959116,18.932710488069088
29.050000000000278,36.24232963084954,-112.2741829841137,7110.245626280549,167.2156610097544,0.08904776123751355,2.846698479168092,167.21566100975443,81.43614367822158,18.817368592655065,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.03850383514904,18.947216447796453
29.10000000000028,36.242307791735506,-112.27417480901877,7110.989471853853,167.167306570121,0.08911203697243339,2.8483860709677455,167.167306570121,81.42590752175231,18.831111572423243,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.0215580161109,18.96178438642068
29.15000000000028,36.24228594796874,-112.27416668185572,7111.733638008648,167.11927640169372,0.08917623443724498,2.850067703461057,167.11927640169372,81.4155056351848,18.844938703418276,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,81.00460944539573,18.976411655216978
29.20000000000028,36.2422640996135,-112.2741586024439,7112.478125003887,167.07157133784048,0.08924032618947626,2.8517433894870505,167.07157133784048,81.40494218270553,18.858847371789302,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.98766380280951,18.991095608027557
29.25000000000028,36.24224224673306,-112.27415057060303,7113.222932881941,167.02419219976466,0.089304285284579,2.853413141995805,167.02419219976463,81.39422136359084,18.872834960922102,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.97072667375274,19.0058336019632
29.30000000000028,36.24222038938968,-112.27414258615305,7113.968061472988,166.97713979567467,0.08936808528105988,2.855076974047431,166.97713979567467,81.38334740897977,18.88689885207983,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.953803548005,19.02062299810454
29.350000000000282,36.24219852764459,-112.27413464891434,7114.713510399416,166.93041491996232,0.08943170024523593,2.856734898810985,166.93041491996232,81.37232457869824,18.901036425049448,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.93689981858562,19.03546116220229
29.400000000000283,36.24217666155805,-112.27412675870752,7115.459279080258,166.8840183523906,0.08949510475561917,2.85838692956333,166.8840183523906,81.36115715813553,18.91524505879311,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.92002078068997,19.05034546537618
29.450000000000284,36.242154791189314,-112.27411891535361,7116.205366735638,166.83795085729176,0.08955827390693548,2.860033079687941,166.8379508572918,81.34984945517343,18.92952213210392,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.90317163069997,19.065273284811777
29.500000000000284,36.242132916596674,-112.27411111867394,7116.951772391237,166.7922131827758,0.0896211833137826,2.8616733626736566,166.7922131827758,81.33840579716853,18.943865024265293,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.88635746526818,19.080242004454732
29.550000000000285,36.24211103783743,-112.27410336849024,7117.698494882777,166.7468060599506,0.08968380911393257,2.8633077921133827,166.7468060599506,81.32683052798829,18.958271115713423,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.86958328047439,19.095249015702088
29.600000000000286,36.242089154967914,-112.27409566462454,7118.4455328605045,166.7017302021534,0.08974612797128356,2.864936381702749,166.70173020215344,81.3151280051011,18.972737788702087,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.8528539710539,19.110291718089883
29.650000000000286,36.24206726804352,-112.2740880068993,7119.192884793694,166.65698630419536,0.08980811707846659,2.8665591452387185,166.65698630419533,81.30330259672102,18.987262427969277,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.83617432969606,19.12536751997678
29.700000000000287,36.24204537711867,-112.27408039513733,7119.940548975149,166.6125750416182,0.08986975415911248,2.868176096618154,166.6125750416182,81.29135867900735,19.001842421404984,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.81954904641277,19.140473839223105
29.750000000000288,36.242023482246864,-112.27407282916182,7120.688523525705,166.56849706996485,0.08993101746978442,2.8697872498363464,166.56849706996482,81.27930063331934,19.01647516071961,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.80298270797509,19.15560810386496
29.80000000000029,36.24200158348064,-112.27406530879635,7121.43680639874,166.5247530240638,0.08999188580158164,2.8713926189855004,166.5247530240638,81.2671328435267,19.031158042112388,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.7864797974177,19.170767752782808
29.85000000000029,36.24197968087165,-112.27405783386494,7122.185395384676,166.48134351732756,0.0900523384814199,2.872992218253186,166.48134351732756,81.25485969337561,19.045888466939235,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.77004469360949,19.185950236364157
29.90000000000029,36.24195777447058,-112.27405040419195,7122.934288115473,166.43826914106594,0.09011235537299432,2.8745860619207546,166.43826914106594,81.24248556391099,19.060663842379565,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.75368167088959,19.201153017160074
29.95000000000029,36.241935864327246,-112.2740430196022,7123.683482069126,166.39553046381468,0.09017191687743033,2.876174164361722,166.39553046381468,81.23001483095497,19.075481582101435,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.73739489876769,19.21637357053482
30.00000000000029,36.24191395049055,-112.27403567992091,7124.4329745741425,166.35312803067927,0.09023100393362841,2.8777565400401204,166.35312803067927,81.21745186264168,19.09033910692456,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.72118844168737,19.231609385308445
30.050000000000292,36.2418920330085,-112.27402838497375,7125.182762814012,166.31106236269494,0.09028959801830863,2.879333203508823,166.31106236269494,81.20480101700872,19.105233845480665,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.70506625885167,19.24685796439187
30.100000000000293,36.24187011192823,-112.27402113458679,7125.932843831659,166.26933395620264,0.0903476811457605,2.8809041694078408,166.26933395620264,81.19206663964522,19.12016323487069,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.68903220410928,19.262116825414097
30.150000000000293,36.241848187296,-112.27401392858654,7126.683214533884,166.22794328224177,0.09040523586730444,2.8824694524625922,166.22794328224174,81.17925306139666,19.135124721318345,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.67309002590076,19.277383501341188
30.200000000000294,36.24182625915719,-112.2740067668,7127.433871695781,166.18689078595958,0.09046224527047049,2.884029067482153,166.18689078595955,81.16636459612648,19.150115760819567,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.65724336726323,19.292655541086685
30.250000000000295,36.241804327556345,-112.27399964905455,7128.184811965135,166.14617688603784,0.09051869297790044,2.885583029357483,166.14617688603786,81.15340553853446,19.16513381978742,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.64149576589251,19.307930510113128
30.300000000000296,36.241782392537154,-112.27399257517808,7128.9360318668,166.10580197413688,0.0905745631459792,2.887131353059631,166.10580197413685,81.14038016203192,19.180176375691982,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.62585065426168,19.323205991024356
30.350000000000296,36.24176045414247,-112.27398554499894,7129.687527807048,166.06576641435726,0.09062984046320173,2.8886740536379247,166.06576641435726,81.12729271667368,19.195240917694797,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.6103113597946,19.338479584148242
30.400000000000297,36.241738512414315,-112.27397855834593,7130.439296077897,166.02607054271925,0.09068451014828126,2.8902111462181423,166.02607054271925,81.11414742714666,19.210324947277474,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.59488110509346,19.353748908109687
30.450000000000298,36.24171656739391,-112.27397161504832,7131.191332861403,165.98671466666053,0.09073855794800519,2.891742646000669,165.98671466666053,81.1009484908151,19.22542597886403,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.57956300821921,19.369011600393435
30.5000000000003,36.241694619121645,-112.2739647149359,7131.943634233928,165.947699064552,0.09079197013484452,2.893268568258642,165.94769906455204,81.08770007582218,19.2405415404366,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.56436008302335,19.384265317896613
30.5500000000003,36.241672667637125,-112.27395785783888,7132.696196170374,165.9090239852322,0.0908447335043232,2.8947889283360793,165.9090239852322,81.07440631924804,19.255669174144085,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.54927523953015,19.399507737470568
30.6000000000003,36.24165071297917,-112.27395104358803,7133.449014548383,165.87068964756014,0.09089683537215326,2.896303741646005,165.87068964756014,81.06107132532384,19.270806436903452,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.53431128436823,19.41473655645188
30.6500000000003,36.24162875518582,-112.27394427201456,7134.202085152503,165.83269623998694,0.09094826357114204,2.897813023668559,165.83269623998694,81.0476991637018,19.28595090099327,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.51947092124983,19.4299494931823
30.7000000000003,36.24160679429432,-112.27393754295022,7134.955403678313,165.79504392014647,0.09099900644787765,2.8993167899491024,165.79504392014647,81.03429386778095,19.301100154639165,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.50475675149713,19.445144287517373
30.750000000000302,36.241584830341196,-112.27393085622727,7135.708965736516,165.75773281446465,0.09104905285919872,2.9008150560963175,165.75773281446462,81.02085943308832,19.31625180259086,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.49017127461386,19.460318701323466
30.800000000000303,36.2415628633622,-112.27392421167843,7136.462766856987,165.72076301778796,0.09109839216845474,2.902307837780301,165.72076301778796,81.00739981571529,19.331403466690507,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.47571688890156,19.475470518963217
30.850000000000303,36.24154089339233,-112.273917609137,7137.216802492785,165.68413459303116,0.09114701424156295,2.9037951507306548,165.68413459303116,80.99391893080885,19.346552786431992,163.71757,0.06981317007977318,3.2986722862692828,163.71757000000002,80.4613958921187,19.490597547769024
